county,hs_grad,bach,master,commute_less10,commute1030,commute3060,commute6090,commute_over90,by_auto,by_pub_trans,by_bike,by_walk,med_house_income
MIDDLESEX,0.178328904635371,0.284912902273398,0.211987009152642,0.167473769168684,0.418079096045198,0.357546408393866,0.0488297013720743,0.00807102502017756,0.82999622213827,0.0536456365697015,0,0.0366452587835285,106389
MIDDLESEX,0.191943127962085,0.302264349657715,0.196682464454976,0.120618882222924,0.530154720555731,0.298705399431639,0.0366277233975371,0.0138932743921692,0.761473429951691,0.0214371980676329,0.0102657004830918,0.160929951690821,78218
MIDDLESEX,0.155589788732394,0.28631161971831,0.246038732394366,0.0666447800393959,0.409717662508207,0.483585029546947,0.036112934996717,0.00393959290873276,0.623254401942927,0.204007285974499,0.0367334547662417,0.0607164541590771,84743
MIDDLESEX,0.11182735426009,0.273822869955157,0.21804932735426,0.048441449031171,0.378264532434709,0.441449031171019,0.112889637742207,0.018955349620893,0.718097447795824,0.153132250580046,0.00270688321732405,0.037122969837587,105991
MIDDLESEX,0.171323736946091,0.252893028506915,0.201241885407846,0.0701829008932369,0.422798809017439,0.377286261165461,0.0918757975329647,0.0378562313908975,0.806301050175029,0.0770128354725788,0,0.0058343057176196,98264
MIDDLESEX,0.18064190892287,0.398420433540581,0.165686439253907,0.0412095263580412,0.393631255017394,0.372223708857372,0.164570511105165,0.0283649986620284,0.894486215538847,0.0240601503759399,0.00401002506265664,2.5062656641604e-4,103125
MIDDLESEX,0.123346897253306,0.32706002034588,0.245422177009156,0.0675428988682001,0.3986856516977,0.414749908725812,0.102227090178897,0.0167944505293903,0.886503067484663,0.0470347648261759,0,0,152167
MIDDLESEX,0.250764525993884,0.20756880733945,0.185970948012232,0.132486388384755,0.472776769509982,0.273820326678766,0.106170598911071,0.0147459165154265,0.89222496078870694,0.0522070356262604,0,0.043244454402868,80405
MIDDLESEX,0.109184629803187,0.379803186504217,0.182286785379569,0.119974059662776,0.309662775616083,0.417963683527886,0.139753566796368,0.0126459143968872,0.717940999397953,0.188741721854305,0.00361228175797712,0.0144491270319085,126993
MIDDLESEX,0.20253164556962,0.317811934900542,0.129746835443038,0.150773195876289,0.371778350515464,0.38659793814433,0.0856958762886598,0.00515463917525773,0.866242038216561,0.0656050955414013,0.0133757961783439,0.032484076433121,79196
MIDDLESEX,0.168660567675346,0.303776683087028,0.205958245367112,0.0685820203892493,0.303058387395737,0.457522397281433,0.150139017608897,0.0206981773246833,0.740928019036288,0.193337299226651,0.00803093396787626,0.0142772159428911,131218
MIDDLESEX,0.266921397379913,0.27292576419214,0.10207423580786,0.048084147257701,0.393688955672427,0.424492862509391,0.0991735537190083,0.0345604808414726,0.764250527797326,0.163265306122449,0,0.0091484869809993,74393
MIDDLESEX,0.300589790522676,0.198698393329266,0.107585926377873,0.0674603174603175,0.296825396825397,0.497883597883598,0.109259259259259,0.0285714285714286,0.639758085721799,0.291611885353668,0.0197212726794636,0.0402313962661057,63855
MIDDLESEX,0.208878319460959,0.247919143876338,0.176179151803409,0.0403500243072436,0.386485172581429,0.508993680116675,0.0294117647058824,0.0347593582887701,0.631933163146902,0.216987700162451,0.051752146669761,0.0343467161754467,89583
MIDDLESEX,0.0669389607442705,0.391195824824143,0.304742455184933,0.0216836734693878,0.306632653061225,0.611989795918367,0.0479591836734694,0.011734693877551,0.367998051631758,0.471748660496834,0.0776911836337068,0.0372625426205553,104458
MIDDLESEX,0.0788243152972612,0.412992651970608,0.243486973947896,0.0203000882612533,0.33909973521624,0.566107678729038,0.0621359223300971,0.0123565754633716,0.305627258647393,0.432283600068835,0.0693512304250559,0.148855618654276,103446
MIDDLESEX,0.083676268861454,0.394718792866941,0.223593964334705,0.0340244550770867,0.513556618819777,0.423179160021265,0.0292397660818713,0,0.1921808761187,0.502119642016015,0.0645313235986811,0.116815826660386,64861
MIDDLESEX,0.0261569416498994,0.333601609657948,0.334808853118712,0.277357739753283,0.429367290091524,0.251492240350179,0.0389972144846797,0.00278551532033426,0.21305114638448,0.182716049382716,0.0574955908289242,0.426807760141093,65000
MIDDLESEX,0.0581125058112506,0.313342631334263,0.274755927475593,0.229694965086365,0.530687247335538,0.203969128996692,0.0330760749724366,0.00257258360896729,0.142262317834837,0.193615544760583,0.0610687022900763,0.54510756419153406,44202
MIDDLESEX,0.022806339389254,0.335137224584461,0.303826826439892,0.134924500730638,0.533852898197759,0.302971261568436,0.0282513395031661,0,0.286704200952793,0.162841056734517,0.0472065829363361,0.371589432654829,70972
MIDDLESEX,0.143407122232916,0.263233878729548,0.247834456207892,0.0727272727272727,0.383794466403162,0.454545454545455,0.0774703557312253,0.0114624505928854,0.407175200278649,0.33402995471961,0.0327412051549983,0.100661790316963,86625
MIDDLESEX,0.133164556962025,0.243544303797468,0.293924050632911,0.0503997219325686,0.423705248522767,0.418491484184915,0.10740354535975,0,0.65565273728539,0.191771946873988,0.0605766115970198,0.0204081632653061,87965
MIDDLESEX,0.0656028368794326,0.296985815602837,0.340868794326241,0.074585635359116,0.273480662983425,0.43024861878453,0.168508287292818,0.0531767955801105,0.783221065523576,0.0906307409675444,0,0.0067360685854256,153446
MIDDLESEX,0.221293199554069,0.304347826086957,0.21098104793757,0.150615496017379,0.362780593772629,0.377262853005069,0.0944967414916727,0.0148443157132513,0.90179211469534,0.0587813620071685,0,0.0293906810035842,93750
MIDDLESEX,0.0684657671164418,0.359070464767616,0.292603698150925,0.0820646119569254,0.304493130337913,0.484961010025993,0.10471593018938,0.0237653174897883,0.845974717232202,0.0379241516966068,0.00665335994677312,0,178036
MIDDLESEX,0.0842782715292675,0.340790683420165,0.280416794361017,0.0697158081705151,0.335257548845471,0.47113676731794,0.0932504440497336,0.030639431616341,0.862096452770028,0.0263053009166999,0,0.00159426066161817,131375
MIDDLESEX,0.183845183003786,0.271771140092554,0.151451409339504,0.151720248166949,0.529610829103215,0.280315848843768,0.0332769317540891,0.0050761421319797,0.784607161945484,0.0491715660074826,0.0149652592196686,0.0988776055585249,57629
MIDDLESEX,0.28654004954583,0.175061932287366,0.139278832920451,0.099073701167942,0.534836890857833,0.294804671768023,0.0491341119613371,0.0221506242448651,0.755295007564297,0.108547655068079,0.00794251134644478,0.0563540090771558,62004
MIDDLESEX,0.224527602815858,0.248610596517229,0.249722119303446,0.0971867007672634,0.482523444160273,0.366581415174766,0.0468883205456095,0.00682011935208866,0.716605765326837,0.103126268777913,0.00771416971173366,0.110028420625254,71625
MIDDLESEX,0.201698513800425,0.253260539884744,0.171974522292994,0.126139817629179,0.473024316109422,0.35790273556231,0.0398936170212766,0.00303951367781155,0.794983642311887,0.101054162122864,0.014903671392221,0.0428934932751727,80213
MIDDLESEX,0.0323095333067411,0.309134423613881,0.258476266453929,0.0816203143893591,0.360943168077388,0.494558645707376,0.0628778718258767,0,0.703901656867985,0.129342597541422,0.00320684126135756,0.0438268305718867,204250
MIDDLESEX,0.122473825176528,0.328463598733869,0.212320428536645,0.127629733520337,0.313113604488079,0.363604488078541,0.134642356241234,0.0610098176718093,0.865986170563056,0.0628910108659862,0,0.0102074415541653,113827
MIDDLESEX,0.0828173374613003,0.295923632610939,0.305985552115583,0.109229173867957,0.313861043899067,0.377462841341168,0.127894918769443,0.0715520221223643,0.834785414649887,0.0593739916101968,0,0.0242013552758954,101077
MIDDLESEX,0.0517146017699115,0.354258849557522,0.278761061946903,0.0285855101034993,0.392804337111878,0.370625924100542,0.156234598324298,0.0517496303597831,0.786246893123447,0.0265120132560066,0.0190555095277548,0.00869925434962717,170703
MIDDLESEX,0.106021717670286,0.281539980256663,0.267324777887463,0.137978900610772,0.390893947806774,0.396724042198778,0.0527484730705164,0.0216546363131594,0.890703186726363,0.0229128259151962,0.0165920463523835,0.0184356070582038,127348
MIDDLESEX,0.0988455988455988,0.335016835016835,0.292929292929293,0.0957932083122149,0.324885960466295,0.414597060314242,0.156614292954891,0.00810947795235682,0.71218487394958,0.0794117647058823,0.00840336134453781,0.0222689075630252,139224
MIDDLESEX,0.0899421965317919,0.303815028901734,0.319075144508671,0.11255230125523,0.385355648535565,0.396652719665272,0.0866108786610879,0.0188284518828452,0.703349282296651,0.0539986329460014,0.0126452494873548,0.0369104579630895,156425
MIDDLESEX,0.0651828298887122,0.363672496025437,0.313195548489666,0.0972438897555902,0.339053562142486,0.400416016640666,0.104524180967239,0.0587623504940198,0.812323612417686,0.0780809031044215,0,0.0141110065851364,133688
MIDDLESEX,0.233609467455621,0.200710059171598,0.200710059171598,0.0857046070460705,0.357046070460705,0.434281842818428,0.0999322493224932,0.0230352303523035,0.937417654808959,0.0286561264822134,0.00625823451910408,0,96774
MIDDLESEX,0.262374524056767,0.209068881966078,0.168916580131533,0.0471227911191663,0.585410058903489,0.329859537834164,0.0289986406887177,0.00860897145446307,0.896969696969697,0.029004329004329,0.0212121212121212,0.00476190476190476,123750
MIDDLESEX,0.0514285714285714,0.250571428571429,0.274571428571429,0.0983821600349803,0.476606908613905,0.358548316571928,0.0415391342369917,0.024923480542195,0.702177293934681,0.0769828926905132,0.00622083981337481,0.0902021772939347,172284
MIDDLESEX,0.0241567912488605,0.311531449407475,0.252962625341841,0.0762173606210304,0.270642201834862,0.543754410726888,0.0793930839802399,0.0299929428369795,0.695638432364096,0.156131479140329,0.011378002528445,0.0287610619469027,137400
MIDDLESEX,0.16769801980197999,0.263613861386139,0.205754950495049,0.0926016658500735,0.403233708966193,0.467417932386085,0.0367466927976482,0,0.755203619909502,0.0873303167420814,0.0212669683257919,0.0493212669683258,117986
MIDDLESEX,0.0582476749877631,0.263827704356339,0.311796377875673,0.183466891606917,0.522564318852805,0.237452551665964,0.0463939266132434,0.0101223112610713,0.430670685757347,0.108138658628485,0.0101733232856066,0.3293142426526,196439
MIDDLESEX,0.0817843866171004,0.354399008674102,0.22366790582404,0.0981848184818482,0.353960396039604,0.443894389438944,0.0837458745874587,0.0202145214521452,0.733874082657397,0.111239860950174,0.0177674777906528,0.0702974121282348,126923
MIDDLESEX,0.0512514898688915,0.309654350417163,0.264600715137068,0.0494233937397035,0.38673805601318,0.505766062602965,0.0510708401976936,0.00700164744645799,0.782142857142857,0.06,0.0117857142857143,0,210639
MIDDLESEX,0.156431803490627,0.25759534583064,0.287007110536522,0.126275510204082,0.489795918367347,0.331207482993197,0.0480442176870748,0.00467687074829932,0.754027504911591,0.11237721021611,0.0090373280943025509,0.02475442043222,116978
MIDDLESEX,0.246660730186999,0.257346393588602,0.134016028495102,0.143723468768951,0.439053972104306,0.29047907822923,0.106124924196483,0.0206185567010309,0.862211709047901,0.0597279716144293,0,0.0266114725014784,58750
MIDDLESEX,0.197471402769416,0.304635761589404,0.232992173389524,0.178590933915893,0.478427089022392,0.219552157291098,0.085199344620426,0.0382304751501912,0.626552053486151,0.0830945558739255,0.0186246418338109,0.137058261700096,83500
MIDDLESEX,0.0727372162975116,0.319934372436423,0.260869565217391,0.0683276708191771,0.494903737259343,0.392223480558701,0.0268025670064175,0.0177425443563609,0.245486111111111,0.344791666666667,0.107986111111111,0.216319444444444,80781
MIDDLESEX,0.0204556020455602,0.299395629939563,0.280799628079963,0.102664067576348,0.448343079922027,0.405458089668616,0.0376868096166342,0.00584795321637427,0.239903556359253,0.308016877637131,0.0663050030138638,0.298975286317058,116140
MIDDLESEX,0.0689572320999519,0.296972609322441,0.298654493032196,0.0952214858737356,0.344262295081967,0.357516567840949,0.141611440530171,0.0613882106731775,0.758867556134071,0.11129189716889,0.0178978197201432,0.041002277904328,165833
MIDDLESEX,0.0725420910413635,0.308667636665974,0.27603408854708,0.0964187327823691,0.494146005509642,0.336432506887052,0.0661157024793388,0.0068870523415978,0.868312757201646,0.0351377018043685,0.0056980056980057,0.0101297879075657,118571
MIDDLESEX,0.0996638323116472,0.368400237294839,0.268538659284161,0.0530014641288433,0.304831625183016,0.459736456808199,0.155197657393851,0.0272327964860908,0.890496996176952,0.0308574549426543,0,0.011196067722556,175513
MIDDLESEX,0.109705561613959,0.296401308615049,0.255179934569248,0.0797569312571212,0.411317888340296,0.407899734143562,0.0873528294720851,0.0136726167869351,0.721044045676998,0.0727569331158238,0.00228384991843393,0.0548123980424144,185781
MIDDLESEX,0.0640034364261168,0.352233676975945,0.191365979381443,0.0529830810329475,0.251558325912734,0.590828138913624,0.104630454140695,0,0.766949152542373,0.087442218798151,0,0.0107858243451464,156528
MIDDLESEX,0.188615123194562,0.331350892098556,0.203625035400736,0.0759641604986365,0.431632255551227,0.366965329178029,0.0977795091546552,0.0276587456174523,0.88037037037037,0.0577777777777778,0,0.00333333333333333,119250
MIDDLESEX,0.0972972972972973,0.307567567567568,0.310540540540541,0.123323397913562,0.256333830104322,0.445230998509687,0.147168405365127,0.0279433681073025,0.753136656493727,0.109189555781621,0.02068497795863,0.0244150559511699,112035
MIDDLESEX,0.172325249643367,0.355777460770328,0.256205420827389,0.123954372623574,0.436501901140684,0.300760456273764,0.111787072243346,0.0269961977186312,0.835847071203087,0.0585759382672746,0.00385829533497019,0.0206944931602946,102841
MIDDLESEX,0.289705435772852,0.203461888855147,0.123899180078955,0.116932103939648,0.455155071248952,0.323554065381391,0.0884325230511316,0.0159262363788768,0.816680096696213,0.0813859790491539,0.00684931506849315,0.0366639806607575,43811
MIDDLESEX,0.0583136327817179,0.343314946151826,0.349619122668768,0.0750840493089279,0.333208815838625,0.494957041464326,0.0818079940231603,0.0149420993649608,0.748028796708948,0.12958519026397,0.0188549880013713,0.0137127185464518,196307
MIDDLESEX,0.255489864864865,0.218327702702703,0.12394425675675701,0.0352509870276368,0.351381838691483,0.463620981387479,0.095882684715172,0.053863508178229,0.528008874098724,0.361342207432058,0,0.0543538546866334,74327
MIDDLESEX,0.349803921568627,0.24,0.0891503267973856,0.0831643002028398,0.319269776876268,0.485598377281947,0.111967545638945,0,0.734862730349756,0.168108311395261,0,0.0131628431741256,65811
MIDDLESEX,0.312313591819344,0.123988069876438,0.0596506178099702,0.0729833546734955,0.247119078104994,0.458066581306018,0.197183098591549,0.0246478873239437,0.687810945273632,0.247823383084577,0,0.00932835820895522,39183
MIDDLESEX,0.164066702528241,0.35126412049489,0.124260355029586,0.0353185595567867,0.580332409972299,0.304016620498615,0.0373961218836565,0.0429362880886427,0.351768488745981,0.292604501607717,0.0739549839228296,0.190353697749196,71569
MIDDLESEX,0.0171931227508996,0.226709316273491,0.361455417832867,0.0916552667578659,0.53077975376197,0.30984952120383,0.0567715458276334,0.0109439124487004,0.473404255319149,0.203309692671395,0.0650118203309693,0.109338061465721,158417
MIDDLESEX,0.216200906344411,0.229984894259819,0.194864048338369,0.025830258302583,0.43690036900369,0.42779827798278,0.0956949569495695,0.0137761377613776,0.448648648648649,0.423971797884841,0.0173913043478261,0.0526439482961222,59625
MIDDLESEX,0.095069033530572,0.269428007889546,0.327810650887574,0.0419501133786848,0.295918367346939,0.540816326530612,0.11281179138322,0.00850340136054422,0.447809626825311,0.429421308815576,0.00865332612222823,0.0621957815035154,93043
MIDDLESEX,0.104722792607803,0.277207392197125,0.319644079397673,0.081573896353167,0.355086372360845,0.512476007677543,0.04510556621881,0.00575815738963532,0.690128755364807,0.151931330472103,0.00944206008583691,0.0197424892703863,114205
MIDDLESEX,0.12,0.2736,0.210666666666667,0.0814229249011858,0.404743083003953,0.43399209486166,0.0798418972332016,0,0.720998531571219,0.143906020558003,0.00513950073421439,0.0447870778267254,74261
MIDDLESEX,0.0394831299353912,0.256520698731754,0.380234505862647,0.0622710622710623,0.435897435897436,0.427655677655678,0.0572344322344322,0.0169413919413919,0.725139220365951,0.118933969769292,0,0.0186953062848051,165074
MIDDLESEX,0.0883333333333333,0.299166666666667,0.293333333333333,0.125271857329274,0.386254893431927,0.361026533275337,0.107872988255763,0.019573727707699,0.776671974522293,0.0927547770700637,0.00835987261146497,0.0203025477707006,124352
MIDDLESEX,0.0957379802645392,0.326894814192736,0.297501574637833,0.0748091603053435,0.396641221374046,0.349312977099237,0.138015267175573,0.0412213740458015,0.901668129938543,0.0503365525314603,0,0.006438396254024,115703
MIDDLESEX,0.332245785753127,0.166394779771615,0.102773246329527,0.147223955084217,0.416094822208359,0.370555208983157,0.0380536494073612,0.0280723643169058,0.755877034358047,0.118143459915612,0,0.0922242314647378,63688
MIDDLESEX,0.206877828054299,0.215565610859729,0.254841628959276,0.149232585596222,0.431877213695396,0.342621015348288,0.0554899645808737,0.0207792207792208,0.786150712830957,0.128309572301426,0.00362072867164517,0.0221769631138267,95066
MIDDLESEX,0.165467625899281,0.360952617216572,0.158521458695113,0.0663000305530095,0.454628780934922,0.432019553926062,0.0470516345860067,0,0.721276595744681,0.193313069908815,0.0413373860182371,0.0221884498480243,92244
MIDDLESEX,0.11814051031108,0.341488989863684,0.221600838867529,0.0394063459570113,0.340327533265097,0.411975435005118,0.164790174002047,0.0435005117707267,0.842178126442086,0.0383017997231195,0,0.0110752191970466,141339
MIDDLESEX,0.212069698257544,0.266043348916277,0.14980875478113,0.177678571428571,0.386011904761905,0.354761904761905,0.0735119047619048,0.00803571428571428,0.812821980538065,0.026044647967945,0,0.0941614195764167,76250
MIDDLESEX,0.241792600312663,0.338457529963523,0.164669098488796,0.118821292775665,0.432509505703422,0.373257287705957,0.0640050697084918,0.0114068441064639,0.911676646706587,0.0254491017964072,0,0.00419161676646707,95259
MIDDLESEX,0.230324909747292,0.254151624548736,0.191576413959085,0.00561312607944732,0.274611398963731,0.559153713298791,0.136010362694301,0.0246113989637306,0.279901356350185,0.575421290587752,0,0.0674064940402795,41584
MIDDLESEX,0.331460674157303,0.139379347244516,0.0682182985553772,0.0268524813052345,0.318830727396329,0.450373895309313,0.150917743031951,0.053025152957172,0.557679630850363,0.377719182597231,0,0.032300593276203,59851
MIDDLESEX,0.318688118811881,0.155734323432343,0.0466171617161716,0.0662080825451419,0.423043852106621,0.32244196044712,0.166809974204643,0.0214961306964746,0.623391158365976,0.315612758813654,0,0.023223279238948,56801
MIDDLESEX,0.225366346639717,0.374431531076301,0.152097018696311,0.0796812749003984,0.245873648264087,0.504837791690381,0.158224245873648,0.0113830392714855,0.441515650741351,0.345963756177924,0.0752333882482153,0.0922570016474465,73048
SUFFOLK,0.0219567323216016,0.45947691314175,0.209557636422344,0.165532067359369,0.52454317448943,0.266929415979936,0.0386958079541383,0.00429953421712648,0.10474240873422,0.258955987717503,0.0361651313544865,0.547935858068918,78616
SUFFOLK,0.0630749014454665,0.340998685939553,0.208497590889181,0.172623061362104,0.593054619015509,0.18981793661497,0.0121375590020229,0.0323668240053945,0.145794966236955,0.194290976058932,0.0224063842848373,0.526089625537139,116538
SUFFOLK,0.267335766423358,0.281934306569343,0.0780109489051095,0.0322354590049054,0.23896285914506,0.632796075683252,0.0826909600560617,0.0133146461107218,0.422996515679443,0.425087108013937,0,0.114982578397213,26125
SUFFOLK,0.0942633988688392,0.390250471316994,0.215997845408026,0.0901486988847584,0.513011152416357,0.34913258983891,0.0309789343246592,0.016728624535316,0.378937893789379,0.388238823882388,0.0264026402640264,0.15001500150015,125841
SUFFOLK,0.314505347593583,0.103609625668449,0.0247326203208556,0.0714285714285714,0.416491596638655,0.375525210084034,0.115546218487395,0.0210084033613445,0.515544041450777,0.436269430051813,0,0.0347150259067358,30283
SUFFOLK,0.349480968858132,0.104498269896194,0.0117647058823529,0.0462555066079295,0.328193832599119,0.454845814977974,0.104625550660793,0.066079295154185,0.420704845814978,0.492290748898678,0.0275330396475771,0.039647577092511,27417
SUFFOLK,0.218354430379747,0.270569620253165,0.089873417721519,0.0231237322515213,0.434077079107505,0.491277890466531,0.0446247464503043,0.00689655172413793,0.440664556962025,0.429588607594937,0.0114715189873418,0.0933544303797468,62358
SUFFOLK,0.219076655052265,0.24390243902439,0.162020905923345,0.0629555997349238,0.42544731610338,0.427435387673956,0.073558648111332,0.0106030483764082,0.605615826419911,0.296107211231653,0.0127632418634333,0.017230376515635,83750
SUFFOLK,0.331186055323986,0.0954907161803713,0.0693444486547935,0.0183019827147941,0.314184036603965,0.355363497712252,0.205388917132689,0.106761565836299,0.629893238434164,0.330452465683782,0,0.0172852058973055,51385
SUFFOLK,0.356339666537418,0.0860798759208996,0.0616518030244281,0.0379092475588742,0.241240666283745,0.436530729465824,0.208500861573808,0.0758184951177484,0.561463693539165,0.417381360777587,0,0,59598
SUFFOLK,0.174626006904488,0.290851553509781,0.207997698504028,0.0811701689328389,0.398434281005356,0.386897404202719,0.0931190770498558,0.0403790688092295,0.762291908633372,0.154084397986837,0,0.0185830429732869,108000
SUFFOLK,0.276076943917637,0.203467894879436,0.0969926849092387,0.0437262357414449,0.356653992395437,0.443346007604563,0.117110266159696,0.0391634980988593,0.787776527934008,0.183352080989876,0,0.00374953130858643,74972
SUFFOLK,0.333056133056133,0.177754677754678,0.0659043659043659,0.0981440704624096,0.290028310789556,0.417112299465241,0.162629757785467,0.0320855614973262,0.723048891588217,0.188581840267234,0,0.037959307622229,61211
SUFFOLK,0.253251197809719,0.258726899383984,0.123203285420945,0.130472854640981,0.299474605954466,0.42907180385289,0.0779334500875657,0.0630472854640981,0.755084745762712,0.174576271186441,0,0.0313559322033898,81923
SUFFOLK,0.343204653622422,0.122686409307245,0.0317292437863564,0.140740740740741,0.508641975308642,0.241975308641975,0.0790123456790123,0.0296296296296296,0.446913580246914,0.309876543209877,0.0172839506172839,0.225925925925926,31220
MIDDLESEX,0.111352133044107,0.390696553386358,0.185827910339841,0.199217795160108,0.454412124175018,0.309215350769983,0.0349547787826937,0.00219995111219751,0.612011874857273,0.0554921214889244,0.0123315825530943,0.247773464261247,83979
MIDDLESEX,0.212639212639213,0.316239316239316,0.176120176120176,0.0681125042358523,0.494408675025415,0.388342934598441,0.0277871907827855,0.0213486953575059,0.874799871918028,0.0483509446045469,0.00576368876080692,0.0048030739673391,108688
MIDDLESEX,0.0501715265866209,0.329759862778731,0.341337907375643,0.0620972466315173,0.458699472759227,0.414176918570592,0.0456942003514939,0.0193321616871705,0.747033441208198,0.118122977346278,0,0.0555555555555556,128500
MIDDLESEX,0.237084501401682,0.304965959150981,0.138966760112135,0.0729777256740914,0.533704572098476,0.319167643610785,0.0424970691676436,0.0316529894490035,0.845808802915615,0.0891505466778806,0,0.0095318194561256,109630
