listing_id,date
15284641,2020-03-01
15313517,2019-01-05
15313517,2019-03-12
15313517,2019-03-18
15313517,2019-04-03
15313517,2019-04-07
15313517,2019-04-18
15313517,2019-04-21
15313517,2019-04-26
15313517,2019-04-28
15313517,2019-05-01
15313517,2019-05-03
15313517,2019-05-07
15313517,2019-05-12
15313517,2019-05-22
15313517,2019-06-19
15313517,2019-06-22
15313517,2019-06-25
15313517,2019-06-28
15313517,2019-07-02
15313517,2019-07-08
15313517,2019-07-26
15313517,2019-07-30
15313517,2019-08-04
15313517,2019-08-23
15313517,2019-09-03
15313517,2019-09-09
15313517,2019-09-12
15313517,2019-09-17
15313517,2019-09-21
15313517,2019-09-27
15313517,2019-09-30
15313517,2019-10-04
15313517,2019-10-08
15313517,2019-10-20
15337363,2019-02-02
15337363,2019-02-18
15337363,2019-03-05
15337363,2019-03-07
15337363,2019-03-24
15337363,2019-04-05
15337363,2019-04-20
15337363,2019-08-16
15337363,2019-08-26
15337363,2019-10-05
15337363,2019-10-23
15337363,2019-10-25
15337363,2019-11-08
15337363,2019-12-01
15337363,2019-12-14
15337363,2019-12-24
15337363,2020-01-08
15337363,2020-02-01
15338096,2019-04-09
15338096,2019-07-18
15338096,2019-07-22
15338096,2019-09-02
15338096,2019-09-09
15338096,2019-09-25
15338096,2019-10-01
15338096,2019-10-07
15338096,2019-11-10
15338096,2019-12-01
15338096,2020-02-04
15340831,2019-03-11
15340831,2019-03-15
15340831,2019-03-24
15340831,2019-04-10
15340831,2019-04-24
15340831,2019-05-28
15340831,2019-06-08
15340831,2019-06-14
15340831,2019-06-16
15340831,2019-06-24
15340831,2019-08-16
15340831,2019-09-04
15340831,2019-10-18
15341441,2019-05-27
15341441,2019-09-01
15341441,2019-09-30
15341441,2019-10-02
15341441,2019-10-06
15342021,2019-01-30
15342021,2019-03-02
15342021,2019-03-23
15342021,2019-04-16
15342021,2019-05-19
15342021,2019-05-22
15342021,2019-05-28
15342021,2019-08-09
15342021,2019-08-18
15342021,2019-09-13
15342021,2019-09-24
15342021,2019-11-21
15342021,2019-11-28
15342021,2019-12-13
15342021,2020-01-07
15342021,2020-01-12
15342021,2020-01-17
15342021,2020-02-29
15342021,2020-03-03
15342033,2019-01-04
15342033,2019-03-23
15342033,2019-06-02
15342033,2019-06-09
15342033,2019-07-04
15342033,2019-08-14
15342033,2019-08-27
15342033,2019-09-09
15342033,2019-10-21
15342033,2019-10-29
15342033,2019-11-17
15342033,2019-11-20
15342033,2019-11-30
15342033,2019-12-09
15342033,2019-12-18
15342033,2019-12-27
15342033,2020-01-01
15342033,2020-01-04
15375825,2019-03-14
15375825,2019-04-03
15375825,2019-05-27
15376003,2019-01-08
15376003,2019-01-14
15376003,2019-01-28
15376003,2019-02-02
15376003,2019-02-24
15376003,2019-03-08
15376003,2019-03-19
15376003,2019-03-29
15376003,2019-03-31
15376003,2019-04-10
15376003,2019-04-13
15376003,2019-04-15
15376003,2019-04-18
15376003,2019-04-21
15376003,2019-04-26
15376003,2019-05-06
15376003,2019-05-10
15376003,2019-05-16
15376003,2019-05-23
15376003,2019-05-26
15376003,2019-05-28
15376003,2019-06-11
15376003,2019-06-14
15376003,2019-06-27
15376003,2019-07-02
15376003,2019-07-14
15376003,2019-07-24
15376003,2019-07-27
15376003,2019-07-31
15376003,2019-08-02
15376003,2019-08-09
15376003,2019-08-16
15376003,2019-08-18
15376003,2019-08-23
15376003,2019-08-29
15376003,2019-09-02
15376003,2019-09-08
15376003,2019-09-10
15376003,2019-09-13
15376003,2019-09-15
15376003,2019-09-17
15376003,2019-09-21
15376003,2019-09-25
15376003,2019-09-28
15376003,2019-10-07
15376003,2019-10-09
15376003,2019-10-13
15376003,2019-10-18
15376003,2019-10-21
15376003,2019-10-23
15376003,2019-10-30
15376003,2019-11-03
15376003,2019-11-08
15376003,2019-11-22
15376003,2019-12-20
15376003,2020-01-17
15376003,2020-01-26
15376003,2020-01-31
15376003,2020-03-02
15376003,2020-03-08
15390344,2019-05-04
15390344,2019-06-01
15390344,2019-08-03
15390344,2019-12-03
15390344,2019-12-08
15390344,2019-12-21
15390344,2019-12-28
15390808,2019-01-08
15390808,2019-01-13
15390808,2019-01-27
15390808,2019-02-09
15390808,2019-02-24
15390808,2019-03-11
15390808,2019-07-06
15390808,2019-07-07
15390808,2019-07-27
15390808,2019-09-23
15390808,2019-09-25
15390808,2019-10-30
15390808,2019-11-17
15390808,2019-12-02
15390808,2019-12-07
15390808,2019-12-15
15390808,2019-12-30
15390860,2019-03-28
15390860,2019-04-29
15390860,2019-07-19
15390860,2019-07-26
15390860,2019-08-30
15390860,2019-09-02
15390860,2019-09-22
15390860,2019-10-15
15390860,2019-10-26
15390860,2019-12-01
15390860,2019-12-20
15390860,2019-12-25
15397125,2019-01-02
15397125,2019-01-09
15397125,2019-01-19
15397125,2019-01-27
15397125,2019-02-10
15397125,2019-02-22
15397125,2019-03-10
15397125,2019-03-13
15397125,2019-03-24
15397125,2019-04-01
15397125,2019-04-22
15397125,2019-05-01
15397125,2019-05-12
15397125,2019-05-31
15397125,2019-06-09
15397125,2019-06-28
15397125,2019-07-13
15397125,2019-08-01
15397125,2019-08-06
15397125,2019-08-08
15397125,2019-08-13
15397125,2019-08-18
15397125,2019-09-06
15397125,2019-09-15
15397125,2019-09-29
15397125,2019-10-12
15397125,2019-10-14
15397125,2019-10-17
15397125,2019-10-21
15397125,2019-11-15
15397125,2020-01-22
15397125,2020-02-22
15405175,2019-01-13
15405175,2019-01-21
15405175,2019-01-28
15405175,2019-03-10
15405175,2019-03-17
15405175,2019-03-24
15405175,2019-03-31
15405175,2019-04-16
15405175,2019-05-06
15405175,2019-05-20
15405175,2019-05-26
15405175,2019-05-31
15405175,2019-06-30
15405175,2019-07-06
15405175,2019-08-17
15405175,2019-09-01
15405175,2019-09-22
15405175,2019-10-06
15405175,2019-10-27
15405175,2019-12-01
15405175,2020-02-08
15405175,2020-02-19
15405175,2020-02-23
15407065,2019-02-15
15407065,2019-02-24
15407065,2019-03-20
15407065,2019-05-04
15407065,2019-06-03
15407065,2019-06-05
15407065,2019-11-10
15407065,2020-02-06
15407065,2020-02-11
15407347,2019-03-28
15407347,2019-04-10
15407347,2019-04-24
15407347,2019-05-27
15407347,2019-06-17
15407347,2019-07-03
15407347,2019-07-08
15407347,2019-07-23
15407347,2019-08-03
15407347,2019-08-18
15407347,2019-08-21
15407347,2019-10-23
15407347,2019-11-05
15407347,2019-11-21
15407347,2019-12-24
15407347,2020-01-08
15407347,2020-01-30
15407347,2020-02-23
15407480,2019-03-03
15407480,2019-04-12
15407480,2019-07-17
15407480,2019-09-01
15407480,2019-09-19
15407480,2019-09-29
15407480,2019-10-27
15407480,2019-11-08
15407480,2019-12-06
15407480,2020-01-01
15407480,2020-01-24
15429538,2019-01-11
15429538,2019-01-27
15429538,2019-02-07
15429538,2019-02-13
15429538,2019-02-17
15429538,2019-02-20
15429538,2019-02-28
15429538,2019-03-08
15429538,2019-03-11
15429538,2019-03-17
15429538,2019-03-22
15429538,2019-04-01
15429538,2019-04-07
15429538,2019-04-13
15429538,2019-04-16
15429538,2019-04-18
15429538,2019-04-27
15429538,2019-04-29
15429538,2019-05-01
15429538,2019-05-05
15429538,2019-05-11
15429538,2019-05-13
15429538,2019-05-17
15429538,2019-05-19
15429538,2019-05-21
15429538,2019-05-24
15429538,2019-05-27
15429538,2019-06-02
15429538,2019-06-05
15429538,2019-06-07
15429538,2019-06-12
15429538,2019-06-16
15429538,2019-06-18
15429538,2019-06-23
15429538,2019-06-27
15429538,2019-07-02
15429538,2019-07-08
15429538,2019-07-20
15429538,2019-07-24
15429538,2019-07-26
15429538,2019-07-31
15429538,2019-08-07
15429538,2019-08-12
15429538,2019-08-14
15429538,2019-08-18
15429538,2019-08-20
15429538,2019-08-24
15429538,2019-08-28
15429538,2019-08-30
15429538,2019-09-02
15429538,2019-09-15
15429538,2019-09-23
15429538,2019-09-29
15429538,2019-10-12
15429538,2019-10-14
15429538,2019-10-20
15429538,2019-10-26
15429538,2019-10-28
15429538,2019-10-31
15429538,2019-11-02
15429538,2019-11-04
15429538,2019-11-09
15429538,2019-11-18
15429538,2020-01-06
15429538,2020-03-01
15444930,2019-02-08
15444930,2019-04-22
15444930,2019-07-19
15444930,2019-08-23
15444930,2019-09-02
15444930,2019-11-30
15444930,2019-12-10
15444930,2020-01-06
15444930,2020-01-10
15463154,2019-01-04
15463154,2019-02-24
15463154,2019-05-25
15463154,2019-05-27
15463154,2019-06-25
15463154,2019-08-04
15463154,2019-08-18
15463154,2019-09-21
15463154,2019-10-07
15463154,2019-10-11
15463154,2019-10-18
15463154,2019-10-20
15463154,2019-11-04
15463154,2019-11-16
15463154,2019-12-01
15463154,2019-12-06
15463154,2019-12-13
15463154,2019-12-28
15471042,2019-01-01
15471042,2019-01-06
15471042,2019-01-11
15471042,2019-01-14
15471042,2019-01-16
15471042,2019-01-20
15471042,2019-03-03
15471042,2019-03-05
15471042,2019-03-06
15471042,2019-03-09
15471042,2019-03-18
15471042,2019-03-22
15471042,2019-03-31
15471042,2019-04-16
15471042,2019-04-18
15471042,2019-04-19
15471042,2019-04-21
15471042,2019-04-24
15471042,2019-04-26
15471042,2019-05-20
15471042,2019-05-22
15471042,2019-05-29
15471042,2019-06-07
15471042,2019-06-09
15471042,2019-06-12
15471042,2019-06-16
15471042,2019-06-25
15471042,2019-07-14
